0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
15,20,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N,516654,C1COCCN1CC2=CC(=C(C=C2)Br)F,4012939,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,79954,CCC(C)(C)[O-].[Na+],93857,[Pd],65,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)NC4=C(C=C(C=C4)CN5CCOCC5)F,4013012,CC1=CC=CC=C1,424,88,110,0,0.000361,0.0015,0.000108,0.000721,0.000361,0.000397,0.000162,"The aim of the reaction is test/optimization:

5-fluoro-4-(2-methyl-1-(tetrahydro-2H-pyran-4-yl)-1H-imidazol-5-yl)pyrimidin-2-amine
(100 mg, 0.36 mmol), 4-(4-bromo-3-fluorobenzyl)morpholine (109 mg, 0.40 mmol),
Palladium, 10% On Charcoal (115 mg, 0.11 mmol), Tri-o-tolylphosphine (49.4 mg,
0.16 mmol) and Sodium tert-pentoxide (79 mg, 0.72 mmol) were dissolved in
toluene (1.5 mL) and heated to 110 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C under argon.

The reaction was monitorred by HPLC. After 16 h 88 % conversion was achieved.
The reaction was stopped and the mixture ",0,B,0.000361,0.000397,0.000162
16,21,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N,516654,C1COCCN1CC2=CC(=C(C=C2)Br)F,4012939,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,43853,CCC(C)(C)[O-].[Na+],93857,[Pd],65,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)NC4=C(C=C(C=C4)CN5CCOCC5)F,4013012,CC1=CC=CC=C1,424,73,110,0,0.000361,0.0015,0.000108,0.000721,0.000361,0.000397,0.000162,"The aim of the reaction is test/optimization:

5-fluoro-4-(2-methyl-1-(tetrahydro-2H-pyran-4-yl)-1H-imidazol-5-yl)pyrimidin-2-amine
(100 mg, 0.36 mmol), 4-(4-bromo-3-fluorobenzyl)morpholine (109 mg, 0.40 mmol),
Palladium, 10% On Charcoal (115 mg, 0.11 mmol), Triphenylphosphine (0.038 mL,
0.16 mmol) and Sodium tert-pentoxide (79 mg, 0.72 mmol) were dissolved in
toluene (1.5 mL) and heated to 110 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C under argon.

The reaction was monitorred by HPLC. After 16 h 73 % conversion was achieved.
The reaction was stopped and the mixture ",0,B,0.000361,0.000397,0.000162
17,22,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N,516654,C1COCCN1CC2=CC(=C(C=C2)Br)F,4012939,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],2157,CCC(C)(C)[O-].[Na+],93857,[Pd],65,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)NC4=C(C=C(C=C4)CN5CCOCC5)F,4013012,CC1=CC=CC=C1,424,79,110,0,0.000361,0.0015,0.000162,0.000721,0.000361,0.000397,0,"The aim of the reaction is test/optimization:

5-fluoro-4-(2-methyl-1-(tetrahydro-2H-pyran-4-yl)-1H-imidazol-5-yl)pyrimidin-2-amine
(100 mg, 0.36 mmol), 4-(4-bromo-3-fluorobenzyl)morpholine (109 mg, 0.40 mmol),
Palladium, 10% On Charcoal (115 mg, 0.11 mmol),
(R)-(-)-1-[(S)-2-(Dicyclohexylphosphino)ferrocenyl]ethyldi-t-butylphosphine
(91 mg, 0.16 mmol) and Sodium tert-pentoxide (79 mg, 0.72 mmol) were dissolved
in toluene (1.5 mL) and heated to 110 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C under argon.

The reaction was monitorred by HPLC. After 16 h 79 % conversion was achieved.
The reaction was stopped and the mixture ",0,B,0.000361,0.000397,0
18,23,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N,516654,C1COCCN1CC2=CC(=C(C=C2)Br)F,4012939,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,CCC(C)(C)[O-].[Na+],93857,[Pd],65,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)NC4=C(C=C(C=C4)CN5CCOCC5)F,4013012,CC1=CC=CC=C1,424,85,110,0,0.000361,0.0015,0.000108,0.000721,0.000361,0.000397,0.000162,"The aim of the reaction is test/optimization:

5-fluoro-4-(2-methyl-1-(tetrahydro-2H-pyran-4-yl)-1H-imidazol-5-yl)pyrimidin-2-amine
(100 mg, 0.36 mmol), 4-(4-bromo-3-fluorobenzyl)morpholine (109 mg, 0.40 mmol),
Palladium, 10% On Charcoal (115 mg, 0.11 mmol),
9,9-Dimethyl-4,5-bis(diphenylphosphino)xanthene (94 mg, 0.16 mmol) and Sodium
tert-pentoxide (79 mg, 0.72 mmol) were dissolved in toluene (1.5 mL) and
heated to 110 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C under argon.

The reaction was monitorred by HPLC. After 16 h 85 % conversion was achieved.
The reaction was stopped and the mixture ",0,B,0.000361,0.000397,0.000162
19,24,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N,516654,C1COCCN1CC2=CC(=C(C=C2)Br)F,4012939,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,97433,CCC(C)(C)[O-].[Na+],93857,[Pd],65,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)NC4=C(C=C(C=C4)CN5CCOCC5)F,4013012,CC1=CC=CC=C1,424,85,110,0,0.000361,0.0015,0.000108,0.000721,0.000361,0.000397,0.000162,"The aim of the reaction is test/optimization:

5-fluoro-4-(2-methyl-1-(tetrahydro-2H-pyran-4-yl)-1H-imidazol-5-yl)pyrimidin-2-amine
(100 mg, 0.36 mmol), 4-(4-bromo-3-fluorobenzyl)morpholine (109 mg, 0.40 mmol),
Palladium, 10% On Charcoal (115 mg, 0.11 mmol),
2-Dicyclohexylphosphino-2',6'-dimethoxy-1,1'-biphenyl (66.6 mg, 0.16 mmol) and
Sodium tert-pentoxide (79 mg, 0.72 mmol) were dissolved in toluene (1.5 mL)
and heated to 110 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C under argon.

The reaction was monitorred by HPLC. After 16 h 85 % conversion was achieved.
The reaction was stopped and the mixture ",0,B,0.000361,0.000397,0.000162
20,25,C1OC2=C(O1)C(=C(C=C2)Cl)N,535248,CC(=O)NC1=NC=CC(=C1)Cl,4733397,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[Cs+].[Cs+],293,CC(=O)O.CC(=O)O.[Pd],3206,CC(=O)NC1=NC=CC(=C1)NC2=C(C=CC3=C2OCO3)Cl,4733523,CC(=O)N(C)C,3586,83.06,150,0,0.00583,0.024,0.000291,0.0117,0.00583,0.00583,0.000699,"Reaction carried out in two batches in 20 ml microwave tubes.
5-chlorobenzo[d][1,3]dioxol-4-amine (1 g, 5.83 mmol),
N-(4-chloropyridin-2-yl)acetamide (0.994 g, 5.83 mmol), XANTPHOS (0.405 g,
0.70 mmol), PALLADIUM(II) ACETATE (0.065 g, 0.29 mmol) and CESIUM CARBONATE
(3.80 g, 11.66 mmol) were suspended in 2x DMA (12mL) and sealed into a
microwave tube. The reaction was heated to 150 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 30 minutes in the
microwave reactor and cooled to RT. LC/MS showed completion.

The reaction mixture was concentrated and diluted with EtOAc , and washed
sequentially with water and saturated brine. The organic layer was dried over
MgSO4, filtered and evaporated. The crude oil was triturated with EtOAc, Et2O
and hexane to give a solid which was collected by filtration and dried under
vacuum to give P1
N-(4-(5-chlorobenzo[d][1,3]dioxol-4-ylamino)pyridin-2-yl)acetamide (680mg,
38%)as a tan solid. NMR of this product showed product plus some DMA and
aromatic impurities.

The filtrate from the the above was concturated again to give
P2 N-(4-(5-chlorobenzo[d][1,3]dioxol-4-ylamino)pyridin-2-yl)acetamide (800mg,
45%) as a pale orange solid. NMR of this product showed it to be much cleaner
than P1.



",83.06,,0.00583,0.00583,0.000699
22,27,CN1CCC2=C(C1=O)C(=CC=C2)N,3823122,C1=C(C(=CN=C1Cl)Cl)I,1297544,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[Cs+].[Cs+],293,CC(=O)O.CC(=O)O.[Pd],3206,CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3Cl)Cl,4626909,C1COCCO1,1382,63.33,100,1,0.00219,0.01,0.00011,0.00329,0.00219,0.00219,0.000219,"diacetoxypalladium (24.59 mg, 0.11 mmol) was added to a stirred suspension of
2,5-dichloro-4-iodopyridine (600 mg, 2.19 mmol),
8-amino-2-methyl-3,4-dihydroisoquinolin-1(2H)-one (386 mg, 2.19 mmol),
(9,9-dimethyl-9H-xanthene-4,5-diyl)bis(diphenylphosphine) (127 mg, 0.22 mmol)
and cesium carbonate (1071 mg, 3.29 mmol) in 1,4-dioxane (10 mL). The
resulting suspension was degassed with nitrogen and was stirred at 100 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for
18 hours. Reaction was allowed to cool to room temperature, quenched with
water and extracted with EtOAc. Combined organic phases were washed with
water, brine, dried over MgSO4 and concentrated to dryness. The crude product
was purified by flash chromatography on silica gel eluting with 0 to 10% ethyl
acetate in dichloromethane. The solvent was evaporated to dryness to afford
8-(2,5-dichloropyridin-4-ylamino)-2-methyl-3,4-dihydroisoquinolin-1(2H)-one
(447 mg, 63.3 %) as a pale yellow crys",63.33,,0.00219,0.00219,0.000219
26,31,CONC(=O)C1=CC=CC=C1N,4626933,C1=C(C(=CN=C1Cl)Cl)I,1297544,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[Cs+].[Cs+],293,CC(=O)O.CC(=O)O.[Pd],3206,CONC(=O)C1=CC=CC=C1NC2=CC(=NC=C2Cl)Cl,4795041,C1COCCO1,1382,69.18,100,1,0.038,0.13,0.0019,0.0456,0.0399,0.038,0.00285,"2,5-dichloro-4-iodopyridine (10.4 g, 37.97 mmol), 2-amino-N-methoxybenzamide
(6.63 g, 39.87 mmol), cesium carbonate (14.85 g, 45.57 mmol) and
(9,9-dimethyl-9H-xanthene-4,5-diyl)bis(diphenylphosphine) (1.648 g, 2.85 mmol)
were suspended in 1,4-dioxane (130 mL). Nitrogen was bubbled through the
mixture for 10 minutes then diacetoxypalladium (0.426 g, 1.90 mmol) was added.
Flask was purged with nitrogen 3 times and heated to reflux for 16 hours.
Reaction was allowed to cool to room temperature and diluted with CH2Cl2 (100
mL) (=> _trouble_ ) + MeOH (10 mL). Mixture was filtered _(filtrate is clear)_
and washed with CH2Cl2/MeOH 9/1 (2x100 mL) => _filtrate became troubled._
Filtrate was concentrated to dryness to afford crude as a dark brown solid
(17.5 g).

Filtered cake seemed to contain some product. It was suspended in H2O (200 mL)
and stirred for 20 minutes. It was then filtered ( _long and tricky filtration
!!_ ). Solid was dissolved in CH2Cl2/MeOH ( _big volume compare to the amount
of solid !! it's quite insoluble_ ), dried over MgSO4 and concentrated to
dryness to afford crude product (0.5 g...) as a dark green solid.

Solids were combined (18 g) and recristallised from EtOH (85 mL). Flask was
left standing over the weekend. Resulting crystals were filtered, washed with
Et2O and dried to afford 2-(2,5-dichloropyridin-4-ylamino)-N-methoxybenzamide
(8.20 g, 69.2 %) as a dark yellow crystalline solid => _product crystallised
with 1eq of EtOH._

Filtrate was concentrated. Residue (7.7 g) was recristallised from EtOH (30
mL). Hot solution was seeded with crystals, from 1st batch, and flask was left
standing overnight. Resulting crystals were filtered, washed with Et2O and
dried to afford a dark yellow crystalline solid (1.68 g, EN03787-82-02) =>
_impure material (see UPLCMS & 1H NMR 03787-82-02)_

",69.18,,0.0399,0.038,0.00285
27,32,CNC(=O)C1=CC=CC=C1N,3756599,C1=C(C(=CN=C1Cl)Cl)I,1297544,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[Cs+].[Cs+],293,CC(=O)O.CC(=O)O.[Pd],3206,CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2Cl)Cl,3516784,C1COCCO1,1382,69.36,100,1,0.00073,0.004,3.65E-05,0.0011,0.00073,0.00073,7.30E-05,"2-amino-N-methylbenzamide (110 mg, 0.73 mmol), 2,5-dichloro-4-iodopyridine
(200 mg, 0.73 mmol), diacetoxypalladium (8.20 mg, 0.04 mmol),
(9,9-dimethyl-9H-xanthene-4,5-diyl)bis(diphenylphosphine) (42.3 mg, 0.07 mmol)
and cesium carbonate (357 mg, 1.10 mmol) suspended in 1,4-dioxane (4 mL) was
weighed out in a microwave vial and sealed. argon was let to bubble into the
mixture for 5 minutes at rt then the resulting mixture was stirred at 100 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C
for 1 hour. The reaction mixture was allowed to cool to room temperature under
stirring and diluted with dichloromethane. Insolubles were removed by
filtration and the filtrate was concentrated. The residue was triturated in
DCM, collected by filtration and dried to afford
2-(2,5-dichloropyridin-4-ylamino)-N-methylbenzamide (150 mg, 69.4 %) as a off",69.36,,0.00073,0.00073,7.30E-05
30,35,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)N,516654,C1COCCN1CC2=CC(=C(C=C2)Cl)F,4891856,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,3587,CC(C)(C)[O-].[K+],755,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CC1=NC=C(N1C2CCOCC2)C3=NC(=NC=C3F)NC4=C(C=C(C=C4)CN5CCOCC5)F,4013012,C1COCCO1,1382,11.43,102,0,0.00392,0.0392,0.000392,0.00509,0.00388,0.00392,0.000784,"To degassed 1,4-dioxane (39.2 ml) in a flame-dried and argonflushed 250 mL
roundbottomed flask were added
5-fluoro-4-(2-methyl-1-(tetrahydro-2H-pyran-4-yl)-1H-imidazol-5-yl)pyrimidin-2-amine
(1.076 g, 3.88 mmol) and 4-(4-chloro-3-fluorobenzyl)morpholine (0.9 g, 3.92
mmol) followed by POTASSIUM TERT-BUTOXIDE (0.572 g, 5.09 mmol) whilst
stirring. The resulting slurry was flushed with argon and stirred for 5-10
minutes followed by addition of TRIS(DIBENZYLIDENEACETONE)DIPALLADIUM(0)
(0.359 g, 0.39 mmol) and 2-Dicyclohexylphosphino-2',4',6'-tri-iso-
propyl-1,1'-biphenyl (0.374 g, 0.78 mmol), whereafter the reaction mixture was
flushed with argon again and heated to 102 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C and stirred under argon for 3 h.
No further conversion occurred after 2 hours.

The completion of the reaction was controlled by HPLC and the crude mixture
was cooled to ambient temperatuer and then filtrated through Celite and washed
through with dichloromethane. The solution was concentrated in vacuo and
dissolved in 14 ml dic purified by ISCO and then by prep-HPLC.

The pooled fractions were concentrated in vacuo and added HCl to give
5-fluoro-N-(2-fluoro-4-(morpholinomethyl)phenyl)-4-(2-methyl-1-(tetrahydro-2H-pyran-4-yl)-1H-imidazol-5-yl)pyrimidin-2-amine
(0.227 g, 11.43 %)





",11.43,,0.00388,0.00392,0.000784
31,36,CC1=CN=C(S1)N,1731837,C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=NC(=N2)Cl)N3CCOCC3,3790245,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,3594,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CC1=CN=C(S1)NC2=NC(=NC(=N2)N3CCOCC3)N[C@@H](C)C4=NC=C(C=N4)F,4986080,C1COCCO1,1382,20.67,95,0,0.000294,0.000589,1.47E-05,0.000736,0.000441,0.000294,2.94E-05,"(S)-4-chloro-N-(1-(5-fluoropyrimidin-2-yl)ethyl)-6-morpholino-1,3,5-triazin-2-amine
(100 mg, 0.29 mmol), 5-methylthiazol-2-amine (50.4 mg, 0.44 mmol), BINAP
(18.33 mg, 0.03 mmol), Pd2(dba)3 (13.48 mg, 0.01 mmol) and Cs2CO3 (240 mg,
0.74 mmol) were combined in a microwave reaction tube and vacuum purged. The
tube was then charged with nitrogen and dioxane (0.589 mL) was added. The tube
was then evacuated again and placed under a nitrogen balloon for 8 hours.
LC/MS confirmed formation of the product (m+1 = 418) at t= 2.07 min. The
reaction mixture was concentrated in vacuo leaing a brown solid (472 mg). This
material was the redissolved in EtOAc, filtered through Celite, washed with
water and dried with Na2SO4. Concentration in vacuo gave a rust solid (272
mg). This material was purified by ISCO (0-10% MeOH/DCM). Concentration of the
fractions in vacuo gave an orange oil. This material was then repurifed by
ISCO (4-8% MeOH/DCM) and (0-4% MeOH/DCM). Both gradients resulted in impure
material, so the recovered orange oil was purified again by ISCO (60-100%
EtOAc/Hex). Concentration in vacuo gave a yellow solid (34.8 mg). LC/MS showed
this material to still be only 80% pure, so it was purified again by ISCO
(55-95% EtOAc/Hex). A yellow solid (25.4 mg) was again collected. Although
LC/MS and HPLC showed this material to be only ~80% pure, the NMR confirmed
this material to be the desired product,
(S)-N2-(1-(5-fluoropyrimidin-2-yl)ethyl)-N4-(5-methylthiazol-2-yl)-6-morpholino-1,3,5-triazine-2,4-diamine,
with 95% purity.

1H NMR (300 MHz, CHLOROFORM- _d_ ) d ppm 11.87 (br. s., 1 H) 9.48 (br. s., 1
H) 8.58 (s, 2 H) 7.01 (s, 1 H) 5.35 (t, 1 H) 3.28 - 4.23 (m, 8 H) 2.38 (s, 3
H) 1.59 (d, 4 H)



",20.67,,0.000441,0.000294,2.94E-05
32,37,CC1=NN(C=C1N)C,737269,CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C#N)Cl,5022389,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[Cs+].[Cs+],293,CC(=O)O.CC(=O)O.[Pd],3206,CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC=C3C(=O)NC)C#N)C,5022683,C1COCCO1,1382,49.98,90,0,0.000698,0.005,5.58E-05,8.37E-05,0.0014,0.000698,8.37E-05,"2-(2-chloro-5-cyanopyridin-4-ylamino)-N-methylbenzamide (200 mg, 0.70 mmol),
Palladium(II) acetate (12.53 mg, 0.06 mmol), 1,3-dimethyl-1H-pyrazol-4-amine
(155 mg, 1.40 mmol), 9,9-Dimethyl-4,5-bis(diphenylphosphino)xanthene (48.4 mg,
0.08 mmol) and Cesium carbonate (273 mg, 0.84 mmol) were suspended in dioxane
(5 mL) into a test tube. The reaction was purged for 5 mins with nitrogen and
then heated to 90 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 24 hours with stirring. The reaction was cooled to
cooled to RT.

The crude product was purified by ion exchange chromatography, using an SCX
column. The desired crude product was eluted from the column using 7M NH3/MeOH
and fractions were evaporated to dryness to afford crude product .The crude
product was purified by preparative HPLC (Waters XBridge Prep C18 OBD column,
5ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ silica, 19 mm diameter, 100 mm length), using decreasingly polar mixtures
of water (containing 1% NH3) and MeCN as eluents. Fractions containing the
desired compound were evaporated to dryness to af1H-pyrazol-4-ylamino)pyridin-4-ylamino)-N-methylbenzamide
(126 mg, 50.0 %) as a beige solid.

",49.98,,0.0014,0.000698,8.37E-05
33,39,CN1C(=CC(=N1)OC)N,5022228,CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C#N)Cl,5022389,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[Cs+].[Cs+],293,CC(=O)O.CC(=O)O.[Pd],3206,CNC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C#N)NC3=CC(=NN3C)OC,5022707,C1COCCO1,1382,54.7,90,0,0.000349,0.003,2.79E-05,4.19E-05,0.000698,0.000349,4.19E-05,"2-(2-chloro-5-cyanopyridin-4-ylamino)-N-methylbenzamide (100 mg, 0.35 mmol),
Palladium(II) acetate (6.26 mg, 0.03 mmol), [Reactants],
9,9-Dimethyl-4,5-bis(diphenylphosphino)xanthene (24.22 mg, 0.04 mmol) and
Cesium carbonate (136 mg, 0.42 mmol) were suspended in dioxane (3 mL) into a
test tube. The reaction was purged for 5 mins with nitrogen and then heated to
90 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 18 hours with stirring. The reaction was cooled to cooled to RT.

The crude product was purified by ion exchange chromatography, using an SCX
column. The desired crude product was eluted from the column using 7M NH3/MeOH
and fractions were evaporated to dryness to afford crude product .The crude
product was purified by preparative HPLC (Waters XBridge Prep C18 OBD column,
5ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ silica, 19 mm diameter, 100 mm length), using decreasingly polar mixtures
of water (containing 1% NH3) and MeCN as eluents. Fractions containing the
desired compound were evaporated to dryness to afford
2-(5-cyano-2-(3-methoxy-1-methyl-1Hmino)-N-methylbenzamide
(72.0 mg, 54.7 %) as a beige solid.

",54.7,,0.000698,0.000349,4.19E-05
34,43,CC1=NN(C=C1N)C,737269,CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl,3834365,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[Cs+].[Cs+],293,CC(=O)O.CC(=O)O.[Pd],3206,CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C#N)C,5022163,C1COCCO1,1382,7.33,90,0,0.0019,0.04,0.000152,0.000228,0.0038,0.0019,0.000228,"6-chloro-4-(2-methyl-1-oxo-1,2,3,4-tetrahydroisoquinolin-8-ylamino)nicotinonitrile
(595 mg, 1.90 mmol), Palladium(II) acetate (34.2 mg, 0.15 mmol),
9,9-Dimethyl-4,5-bis(diphenylphosphino)xanthene (132 mg, 0.23 mmol),
1,3-dimethyl-1H-pyrazol-4-amine (423 mg, 3.80 mmol) and Cesium carbonate (744
mg, 2.28 mmol) were suspended in dioxane (40 mL). The reaction was purged for
5 mins with nitrogen and then heated to 90 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 2 hour with stirring. The
reaction was cooled to RT.

The crude product was purified by ion exchange chromatography, using an SCX
column. The desired crude product was eluted from the column using 7M NH3/MeOH
and fractions were evaporated to dryness to afford crude product .The crude
product was purified by preparative basic HPLC. Fractions containing the
desired compound were evaporated to dryness to afford
6-(1,3-dimethyl-1H-pyrazol-4-ylamino)-4-(2-methyl-1-oxo-1,2,3,4-tetrahydroisoquinolin-8-ylamino)nicotinonitrile
(54.0 mg, 7.33 %) as ",7.33,,0.0038,0.0019,0.000228
35,45,CC1=NN(C=C1N)C,737269,CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl,3834365,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],2157,C1=CC=C(C=C1)[O-].[Na+],118359,CC(=O)O.CC(=O)O.[Pd],3206,CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C#N)C,5022163,COCCOC,22628,54.89,150,1,0.00016,0.001,1.28E-05,0.00016,0.00032,0.00016,0,"1,3-dimethyl-1H-pyrazol-4-amine (35.5 mg, 0.32 mmol),
6-chloro-4-(2-methyl-1-oxo-1,2,3,4-tetrahydroisoquinolin-8-ylamino)nicotinonitrile
(50 mg, 0.16 mmol)sodium phenolate (18.56 mg, 0.16
mmol),(R)-(-)-1-[(S)-2-(DICYCLOHEXYLPHOSPHINO)FERROCENYL]ETHYLDI-T-
BUTYLPHOSPHINE (8.74 mg, 0.02 mmol) and diacetoxypalladium (2.87 mg, 0.01
mmol) were suspended in DME (1 mL) and sealed into a microwave tube. The
reaction was heated to 150 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 30 minutes in the microwave reactor and
cooled to RT.

LCMS indicated 47% product, ~8% dimer, ~8% hydrolysed Starting material ,
Starting material 25% and an unknown 17% @ 2.66 and unknown 12% @ 0.77.

Sample combined with en01521-027 and en01521-034, SCX'd and sent to
purification group. The crude product was purified by preparative basic HPLC.
Fractions containing the desired compound were evaporated to dryness to afford
6-(1,3-dimethyl-1H-pyrazol-4-ylamino)-4-(2-methyl-1-oxo-1,2,3,4-tetrahydroisoquinolin-8-ylamino)nicotinonitrile
(34.0 mg, 54.9 %) as ",54.89,,0.00032,0.00016,0
36,46,CC1=NN(C=C1N)C,737269,CN1CCC2=C(C1=O)C(=CC=C2)NC3=CC(=NC=C3C#N)Cl,3834365,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],2157,C(=O)([O-])[O-].[Cs+].[Cs+],293,CC(=O)O.CC(=O)O.[Pd],3206,CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=CC=CC4=C3C(=O)N(CC4)C)C#N)C,5022163,COCCOC,22628,43.75,150,1,0.0016,0.01,0.00016,0.00192,0.00319,0.0016,0,"1,3-dimethyl-1H-pyrazol-4-amine (355 mg, 3.19 mmol),
6-chloro-4-(2-methyl-1-oxo-1,2,3,4-tetrahydroisoquinolin-8-ylamino)nicotinonitrile
(500 mg, 1.60 mmol), Cesium carbonate (625 mg, 1.92 mmol), Palladium(II)
acetate (28.7 mg, 0.13 mmol)and
(R)-(-)-1-[(S)-2-(DICYCLOHEXYLPHOSPHINO)FERROCENYL]ETHYLDI-T-BUTYLPHOSPHINE
(87 mg, 0.16 mmol) were suspended in DME (10 mL) and sealed into a microwave
tube. The reaction was heated to 150 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 30 minutes in the microwave
reactor and cooled to RT. The crude product was purified by ion exchange
chromatography, using an SCX column. The desired product was eluted from the
column using 7M NH3/MeOH and pure fractions were evaporated to dryness. The
crude product was handed to the purification group and purified by basic
preparative HPLC. Fractions containing the desired compound were evaporated to
dryness to afford
6-(1,3-dimethyl-1H-pyrazol-4-ylamino)-4-(2-methyl-1-oxo-1,2,3,4-tetrahydroisoquinolin-8-ylamino)nicotinonitrile
(271 mg, 43.8 %) as ",43.75,,0.00319,0.0016,0
